"No.","Time","Source","Destination","Protocol","Length","Info"
"12563","14644.324791","10.0.19.9","10.0.19.14","TCP","60","[TCP Keep-Alive] 445  >  62231 [ACK] Seq=6808 Ack=7522 Win=1049856 Len=1"
"12564","14644.324873","10.0.19.14","10.0.19.9","TCP","66","[TCP Keep-Alive ACK] 62231  >  445 [ACK] Seq=7522 Ack=6809 Win=1050624 Len=0 SLE=6808 SRE=6809"
"12565","14648.948161","PERIPHER_b7:33:0f","Dell_f8:48:19","ARP","60","Who has 10.0.19.9? Tell 10.0.19.14"
"12566","14648.948290","Dell_f8:48:19","PERIPHER_b7:33:0f","ARP","60","10.0.19.9 is at 00:c0:4f:f8:48:19"
"12567","14694.072535","10.0.19.14","10.0.19.9","DNS","89","Standard query 0xc77c A v10.events.data.microsoft.com"
"12568","14694.077422","10.0.19.9","10.0.19.14","DNS","219","Standard query response 0xc77c A v10.events.data.microsoft.com CNAME global.asimov.events.data.trafficmanager.net CNAME onedscolprdcus10.centralus.cloudapp.azure.com A 52.182.143.210"
"12569","14694.078675","10.0.19.14","52.182.143.210","TCP","66","62459  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12570","14694.182796","52.182.143.210","10.0.19.14","TCP","66","443  >  62459 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1361 WS=256 SACK_PERM=1"
"12571","14694.182965","10.0.19.14","52.182.143.210","TCP","60","62459  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12572","14694.183687","10.0.19.14","52.182.143.210","TLSv1.2","268","Client Hello"
"12573","14694.298319","52.182.143.210","10.0.19.14","TCP","1415","443  >  62459 [ACK] Seq=1 Ack=215 Win=525056 Len=1361 [TCP segment of a reassembled PDU]"
"12574","14694.298434","52.182.143.210","10.0.19.14","TCP","1415","443  >  62459 [ACK] Seq=1362 Ack=215 Win=525056 Len=1361 [TCP segment of a reassembled PDU]"
"12575","14694.298469","10.0.19.14","52.182.143.210","TCP","60","62459  >  443 [ACK] Seq=215 Ack=2723 Win=131840 Len=0"
"12576","14694.301693","52.182.143.210","10.0.19.14","TCP","1415","443  >  62459 [ACK] Seq=2723 Ack=215 Win=525056 Len=1361 [TCP segment of a reassembled PDU]"
"12577","14694.301693","52.182.143.210","10.0.19.14","TLSv1.2","373","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12578","14694.301767","10.0.19.14","52.182.143.210","TCP","60","62459  >  443 [ACK] Seq=215 Ack=4403 Win=131840 Len=0"
"12579","14694.308228","10.0.19.14","52.182.143.210","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12580","14694.425002","52.182.143.210","10.0.19.14","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"12581","14694.428332","10.0.19.14","52.182.143.210","TLSv1.2","1023","Application Data"
"12582","14694.428498","10.0.19.14","52.182.143.210","TLSv1.2","972","Application Data"
"12583","14694.533126","52.182.143.210","10.0.19.14","TCP","60","443  >  62459 [ACK] Seq=4454 Ack=2260 Win=525312 Len=0"
"12584","14694.535802","52.182.143.210","10.0.19.14","TLSv1.2","463","Application Data"
"12585","14694.540779","10.0.19.14","52.182.143.210","TCP","60","62459  >  443 [FIN, ACK] Seq=2260 Ack=4863 Win=131328 Len=0"
"12586","14694.645731","52.182.143.210","10.0.19.14","TCP","60","443  >  62459 [FIN, ACK] Seq=4863 Ack=2261 Win=525312 Len=0"
"12587","14694.645816","10.0.19.14","52.182.143.210","TCP","60","62459  >  443 [ACK] Seq=2261 Ack=4864 Win=131328 Len=0"
"12588","14698.942346","PERIPHER_b7:33:0f","Dell_f8:48:19","ARP","60","Who has 10.0.19.9? Tell 10.0.19.14"
"12589","14698.942402","Dell_f8:48:19","PERIPHER_b7:33:0f","ARP","60","10.0.19.9 is at 00:c0:4f:f8:48:19"
"12590","14698.985762","Dell_f8:48:19","PERIPHER_b7:33:0f","ARP","60","Who has 10.0.19.14? Tell 10.0.19.9"
"12591","14698.985869","PERIPHER_b7:33:0f","Dell_f8:48:19","ARP","60","10.0.19.14 is at 00:60:52:b7:33:0f"
"12592","14729.446693","10.0.19.14","10.0.19.9","TCP","66","62460  >  389 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12593","14729.446881","10.0.19.9","10.0.19.14","TCP","66","389  >  62460 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12594","14729.446957","10.0.19.14","10.0.19.9","TCP","60","62460  >  389 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"12595","14729.447291","10.0.19.14","10.0.19.9","LDAP","404","searchRequest(1) ""<ROOT>"" baseObject "
"12596","14729.447949","10.0.19.9","10.0.19.14","TCP","1514","389  >  62460 [ACK] Seq=1 Ack=351 Win=1051136 Len=1460 [TCP segment of a reassembled PDU]"
"12597","14729.448063","10.0.19.9","10.0.19.14","LDAP","1405","searchResEntry(1) ""<ROOT>""  | searchResDone(1) success  [4 results]"
"12598","14729.448063","10.0.19.14","10.0.19.9","TCP","60","62460  >  389 [ACK] Seq=351 Ack=2812 Win=1051136 Len=0"
"12599","14729.448805","10.0.19.14","10.0.19.9","TCP","1514","62460  >  389 [ACK] Seq=351 Ack=2812 Win=1051136 Len=1460 [TCP segment of a reassembled PDU]"
"12600","14729.448805","10.0.19.14","10.0.19.9","LDAP","680","bindRequest(3) ""<ROOT>"" sasl "
"12601","14729.448931","10.0.19.9","10.0.19.14","TCP","60","389  >  62460 [ACK] Seq=2812 Ack=2437 Win=1051136 Len=0"
"12602","14729.450240","10.0.19.9","10.0.19.14","LDAP","265","bindResponse(3) success "
"12603","14729.451329","10.0.19.14","10.0.19.9","LDAP","170","SASL GSS-API Integrity: searchRequest(4) ""<ROOT>"" baseObject "
"12604","14729.451633","10.0.19.9","10.0.19.14","LDAP","212","SASL GSS-API Integrity: searchResEntry(4) ""<ROOT>"" searchResDone(4) success  [4 results]"
"12605","14729.451821","10.0.19.14","10.0.19.9","LDAP","156","SASL GSS-API Integrity: searchRequest(5) ""<ROOT>"" baseObject "
"12606","14729.452031","10.0.19.9","10.0.19.14","LDAP","282","SASL GSS-API Integrity: searchResEntry(5) ""<ROOT>"" searchResDone(5) success  [4 results]"
"12607","14729.452218","10.0.19.14","10.0.19.9","LDAP","277","SASL GSS-API Integrity: searchRequest(6) ""CN=NTDS Settings,CN=BURNINCANDLE-DC,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=burnincandle,DC=com"" baseObject "
"12608","14729.452525","10.0.19.9","10.0.19.14","LDAP","297","SASL GSS-API Integrity: searchResEntry(6) ""CN=NTDS Settings,CN=BURNINCANDLE-DC,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=burnincandle,DC=com"" searchResDone(6) success  [4 results]"
"12609","14729.452714","10.0.19.14","10.0.19.9","LDAP","257","SASL GSS-API Integrity: searchRequest(7) ""CN=Public Key Services,CN=Services,CN=Configuration,DC=burnincandle,DC=com"" wholeSubtree "
"12610","14729.453033","10.0.19.9","10.0.19.14","LDAP","108","SASL GSS-API Integrity: searchResDone(7) success  [4 results]"
"12611","14729.453200","10.0.19.14","10.0.19.9","LDAP","231","SASL GSS-API Integrity: searchRequest(8) ""CN=OID,CN=Public Key Services,CN=Services,CN=Configuration,DC=burnincandle,DC=com"" singleLevel "
"12612","14729.453590","10.0.19.9","10.0.19.14","LDAP","108","SASL GSS-API Integrity: searchResDone(8) success  [4 results]"
"12613","14729.457602","10.0.19.14","10.0.19.9","CLDAP","268","searchRequest(52) ""<ROOT>"" baseObject "
"12614","14729.458014","10.0.19.9","10.0.19.14","CLDAP","244","searchResEntry(52) ""<ROOT>"" searchResDone(52) success  [1 result]"
"12615","14729.493717","10.0.19.9","10.0.19.14","TCP","108","[TCP Retransmission] 389  >  62460 [PSH, ACK] Seq=3706 Ack=3258 Win=1050368 Len=54"
"12616","14729.493778","10.0.19.14","10.0.19.9","TCP","66","62460  >  389 [ACK] Seq=3258 Ack=3760 Win=1050112 Len=0 SLE=3706 SRE=3760"
"12617","14729.567804","10.0.19.14","10.0.19.9","TCP","66","62461  >  389 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12618","14729.567994","10.0.19.9","10.0.19.14","TCP","66","389  >  62461 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12619","14729.568100","10.0.19.14","10.0.19.9","TCP","60","62461  >  389 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"12620","14729.577513","10.0.19.14","10.0.19.9","TCP","1514","62461  >  389 [ACK] Seq=1 Ack=1 Win=1051136 Len=1460 [TCP segment of a reassembled PDU]"
"12621","14729.577513","10.0.19.14","10.0.19.9","LDAP","680","bindRequest(11) ""<ROOT>"" sasl "
"12622","14729.577648","10.0.19.9","10.0.19.14","TCP","60","389  >  62461 [ACK] Seq=1 Ack=2087 Win=1051136 Len=0"
"12623","14729.578305","10.0.19.9","10.0.19.14","LDAP","265","bindResponse(11) success "
"12624","14729.579892","10.0.19.14","10.0.19.9","LDAP","187","SASL GSS-API Integrity: searchRequest(12) ""<ROOT>"" baseObject "
"12625","14729.580165","10.0.19.9","10.0.19.14","LDAP","270","SASL GSS-API Integrity: searchResEntry(12) ""<ROOT>"" searchResDone(12) success  [1 result]"
"12626","14729.585032","10.0.19.14","10.0.19.9","CLDAP","268","searchRequest(53) ""<ROOT>"" baseObject "
"12627","14729.585404","10.0.19.9","10.0.19.14","CLDAP","244","searchResEntry(53) ""<ROOT>"" searchResDone(53) success  [1 result]"
"12628","14729.609426","10.0.19.9","10.0.19.14","TCP","270","[TCP Retransmission] 389  >  62461 [PSH, ACK] Seq=212 Ack=2220 Win=1050880 Len=216"
"12629","14729.609544","10.0.19.14","10.0.19.9","TCP","66","62461  >  389 [ACK] Seq=2220 Ack=428 Win=1050624 Len=0 SLE=212 SRE=428"
"12630","14729.692657","10.0.19.14","10.0.19.9","TCP","66","62462  >  88 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12631","14729.692795","10.0.19.9","10.0.19.14","TCP","66","88  >  62462 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12632","14729.692998","10.0.19.14","10.0.19.9","TCP","60","62462  >  88 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"12633","14729.693075","10.0.19.14","10.0.19.9","KRB5","302","AS-REQ"
"12634","14729.694002","10.0.19.9","10.0.19.14","KRB5","286","KRB Error: KRB5KDC_ERR_PREAUTH_REQUIRED"
"12635","14729.694185","10.0.19.14","10.0.19.9","TCP","60","62462  >  88 [FIN, ACK] Seq=249 Ack=233 Win=1050880 Len=0"
"12636","14729.694325","10.0.19.9","10.0.19.14","TCP","60","88  >  62462 [ACK] Seq=233 Ack=250 Win=1051136 Len=0"
"12637","14729.694325","10.0.19.9","10.0.19.14","TCP","60","88  >  62462 [RST, ACK] Seq=233 Ack=250 Win=0 Len=0"
"12638","14729.708137","10.0.19.14","10.0.19.9","TCP","66","62463  >  88 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12639","14729.708273","10.0.19.9","10.0.19.14","TCP","66","88  >  62463 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12640","14729.708419","10.0.19.14","10.0.19.9","TCP","60","62463  >  88 [ACK] Seq=1 Ack=1 Win=1051136 Len=0"
"12641","14729.708583","10.0.19.14","10.0.19.9","KRB5","382","AS-REQ"
"12642","14729.710264","10.0.19.9","10.0.19.14","TCP","1514","88  >  62463 [ACK] Seq=1 Ack=329 Win=1051136 Len=1460 [TCP segment of a reassembled PDU]"
"12643","14729.710264","10.0.19.9","10.0.19.14","KRB5","405","AS-REP"
"12644","14729.710355","10.0.19.14","10.0.19.9","TCP","60","62463  >  88 [ACK] Seq=329 Ack=1812 Win=1051136 Len=0"
"12645","14729.710440","10.0.19.14","10.0.19.9","TCP","60","62463  >  88 [FIN, ACK] Seq=329 Ack=1812 Win=1051136 Len=0"
"12646","14729.710485","10.0.19.9","10.0.19.14","TCP","60","88  >  62463 [ACK] Seq=1812 Ack=330 Win=1051136 Len=0"
"12647","14729.710518","10.0.19.9","10.0.19.14","TCP","60","88  >  62463 [RST, ACK] Seq=1812 Ack=330 Win=0 Len=0"
"12648","14729.710681","10.0.19.14","10.0.19.9","TCP","66","62464  >  88 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12649","14729.710845","10.0.19.9","10.0.19.14","TCP","66","88  >  62464 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12650","14729.710896","10.0.19.14","10.0.19.9","TCP","60","62464  >  88 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"12651","14729.711263","10.0.19.14","10.0.19.9","TCP","1514","62464  >  88 [ACK] Seq=1 Ack=1 Win=131328 Len=1460 [TCP segment of a reassembled PDU]"
"12652","14729.711263","10.0.19.14","10.0.19.9","KRB5","391","TGS-REQ"
"12653","14729.711345","10.0.19.9","10.0.19.14","TCP","60","88  >  62464 [ACK] Seq=1 Ack=1798 Win=1051136 Len=0"
"12654","14729.713428","10.0.19.9","10.0.19.14","TCP","1514","88  >  62464 [ACK] Seq=1 Ack=1798 Win=1051136 Len=1460 [TCP segment of a reassembled PDU]"
"12655","14729.713428","10.0.19.9","10.0.19.14","KRB5","315","TGS-REP"
"12656","14729.713496","10.0.19.14","10.0.19.9","TCP","60","62464  >  88 [ACK] Seq=1798 Ack=1722 Win=131328 Len=0"
"12657","14729.713561","10.0.19.14","10.0.19.9","TCP","60","62464  >  88 [FIN, ACK] Seq=1798 Ack=1722 Win=131328 Len=0"
"12658","14729.713628","10.0.19.9","10.0.19.14","TCP","60","88  >  62464 [ACK] Seq=1722 Ack=1799 Win=1051136 Len=0"
"12659","14729.713732","10.0.19.9","10.0.19.14","TCP","60","88  >  62464 [RST, ACK] Seq=1722 Ack=1799 Win=0 Len=0"
"12660","14729.715228","10.0.19.14","10.0.19.9","LDAP","1076","SASL GSS-API Integrity: searchRequest(13) ""CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=burnincandle,DC=com"" wholeSubtree "
"12661","14729.715835","10.0.19.9","10.0.19.14","LDAP","108","SASL GSS-API Integrity: searchResDone(13) success  [1 result]"
"12662","14729.716656","10.0.19.14","10.0.19.9","LDAP","97","SASL GSS-API Integrity: unbindRequest(14) "
"12663","14729.716767","10.0.19.14","10.0.19.9","TCP","60","62461  >  389 [FIN, ACK] Seq=3285 Ack=482 Win=1050624 Len=0"
"12664","14729.716830","10.0.19.9","10.0.19.14","TCP","60","389  >  62461 [ACK] Seq=482 Ack=3286 Win=1049856 Len=0"
"12665","14729.716896","10.0.19.14","10.0.19.9","LDAP","97","SASL GSS-API Integrity: unbindRequest(15) "
"12666","14729.716896","10.0.19.9","10.0.19.14","TCP","60","389  >  62461 [RST, ACK] Seq=482 Ack=3286 Win=0 Len=0"
"12667","14729.716995","10.0.19.14","10.0.19.9","TCP","60","62460  >  389 [FIN, ACK] Seq=3301 Ack=3760 Win=1050112 Len=0"
"12668","14729.717102","10.0.19.9","10.0.19.14","TCP","60","389  >  62460 [ACK] Seq=3760 Ack=3302 Win=1050112 Len=0"
"12669","14729.717146","10.0.19.9","10.0.19.14","TCP","60","389  >  62460 [RST, ACK] Seq=3760 Ack=3302 Win=0 Len=0"
"12670","14730.877621","10.0.19.14","10.0.19.9","DNS","86","Standard query 0xcfa3 A licensing.mp.microsoft.com"
"12671","14730.955295","10.0.19.9","10.0.19.14","DNS","269","Standard query response 0xcfa3 A licensing.mp.microsoft.com CNAME consumer-licensing-aks2aks.md.mp.microsoft.com.akadns.net CNAME consumer-licensing-aks2aks-uswest.md.mp.microsoft.com.akadns.net CNAME wus2.frontdoor.licensing.commerce.microsoft.com A 52.137.108.250"
"12672","14730.956915","10.0.19.14","52.137.108.250","TCP","66","62465  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12673","14730.981178","10.0.19.14","10.0.19.9","DNS","91","Standard query 0x64b9 A settings-win.data.microsoft.com"
"12674","14731.062095","10.0.19.9","10.0.19.14","DNS","228","Standard query response 0x64b9 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo.trafficmanager.net CNAME settings-prod-scus-1.southcentralus.cloudapp.azure.com A 52.185.211.133"
"12675","14731.063635","10.0.19.14","52.185.211.133","TCP","66","62466  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"12676","14731.073796","52.137.108.250","10.0.19.14","TCP","66","443  >  62465 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1361 SACK_PERM=1 WS=128"
"12677","14731.073874","10.0.19.14","52.137.108.250","TCP","60","62465  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12678","14731.074439","10.0.19.14","52.137.108.250","TLSv1.2","265","Client Hello"
"12679","14731.166391","52.185.211.133","10.0.19.14","TCP","66","443  >  62466 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1361 WS=256 SACK_PERM=1"
"12680","14731.166423","10.0.19.14","52.185.211.133","TCP","60","62466  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"12681","14731.167021","10.0.19.14","52.185.211.133","TLSv1.2","270","Client Hello"
"12682","14731.170559","52.137.108.250","10.0.19.14","TCP","60","443  >  62465 [ACK] Seq=1 Ack=212 Win=64128 Len=0"
"12683","14731.180790","52.137.108.250","10.0.19.14","TLSv1.2","1415","Server Hello"
"12684","14731.180857","52.137.108.250","10.0.19.14","TCP","1415","443  >  62465 [PSH, ACK] Seq=1362 Ack=212 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"12685","14731.180889","10.0.19.14","52.137.108.250","TCP","60","62465  >  443 [ACK] Seq=212 Ack=2723 Win=131840 Len=0"
"12686","14731.181785","52.137.108.250","10.0.19.14","TLSv1.2","1415","Certificate [TCP segment of a reassembled PDU]"
"12687","14731.181785","52.137.108.250","10.0.19.14","TLSv1.2","116","Server Key Exchange, Server Hello Done"
"12688","14731.181785","10.0.19.14","52.137.108.250","TCP","60","62465  >  443 [ACK] Seq=212 Ack=4146 Win=131840 Len=0"
"12689","14731.185652","10.0.19.14","52.137.108.250","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12690","14731.287415","52.137.108.250","10.0.19.14","TCP","60","443  >  62465 [ACK] Seq=4146 Ack=305 Win=64128 Len=0"
"12691","14731.287463","52.137.108.250","10.0.19.14","TLSv1.2","280","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"12692","14731.287931","52.185.211.133","10.0.19.14","TCP","1415","443  >  62466 [ACK] Seq=1 Ack=217 Win=525056 Len=1361 [TCP segment of a reassembled PDU]"
"12693","14731.288053","52.185.211.133","10.0.19.14","TCP","1415","443  >  62466 [ACK] Seq=1362 Ack=217 Win=525056 Len=1361 [TCP segment of a reassembled PDU]"
"12694","14731.288128","10.0.19.14","52.185.211.133","TCP","60","62466  >  443 [ACK] Seq=217 Ack=2723 Win=131840 Len=0"
"12695","14731.288206","52.185.211.133","10.0.19.14","TLSv1.2","1025","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"12696","14731.289397","10.0.19.14","52.185.211.133","TLSv1.2","147","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"12697","14731.289682","10.0.19.14","52.137.108.250","TLSv1.2","141","Application Data"
"12698","14731.289993","10.0.19.14","52.137.108.250","TCP","1415","62465  >  443 [ACK] Seq=392 Ack=4372 Win=131584 Len=1361 [TCP segment of a reassembled PDU]"
"12699","14731.289993","10.0.19.14","52.137.108.250","TLSv1.2","125","Application Data"
"12700","14731.290071","10.0.19.14","52.137.108.250","TCP","1415","62465  >  443 [ACK] Seq=1824 Ack=4372 Win=131584 Len=1361 [TCP segment of a reassembled PDU]"
"12701","14731.290234","10.0.19.14","52.137.108.250","TCP","1415","62465  >  443 [ACK] Seq=3185 Ack=4372 Win=131584 Len=1361 [TCP segment of a reassembled PDU]"
"12702","14731.290302","10.0.19.14","52.137.108.250","TCP","1415","62465  >  443 [ACK] Seq=4546 Ack=4372 Win=131584 Len=1361 [TCP segment of a reassembled PDU]"
"12703","14731.290379","10.0.19.14","52.137.108.250","TLSv1.2","316","Application Data"
"12704","14731.384716","52.137.108.250","10.0.19.14","TCP","60","443  >  62465 [ACK] Seq=4372 Ack=392 Win=64128 Len=0"
"12705","14731.384755","52.137.108.250","10.0.19.14","TLSv1.2","110","Application Data"
"12706","14731.384849","52.137.108.250","10.0.19.14","TLSv1.2","96","Application Data"
"12707","14731.384889","10.0.19.14","52.137.108.250","TLSv1.2","92","Application Data"
"12708","14731.385658","52.137.108.250","10.0.19.14","TLSv1.2","92","Application Data"
"12709","14731.385697","52.185.211.133","10.0.19.14","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"12710","14731.385697","10.0.19.14","52.137.108.250","TCP","60","62465  >  443 [ACK] Seq=6207 Ack=4508 Win=131584 Len=0"
"12711","14731.385846","52.185.211.133","10.0.19.14","TLSv1.2","123","Application Data"
"12712","14731.385846","10.0.19.14","52.185.211.133","TCP","60","62466  >  443 [ACK] Seq=310 Ack=3814 Win=130816 Len=0"
"12713","14731.390542","10.0.19.14","52.185.211.133","TLSv1.2","141","Application Data"
"12714","14731.390708","10.0.19.14","52.185.211.133","TLSv1.2","918","Application Data"
"12715","14731.390708","10.0.19.14","52.185.211.133","TLSv1.2","92","Application Data"
"12716","14731.392398","52.137.108.250","10.0.19.14","TCP","60","443  >  62465 [ACK] Seq=4508 Ack=1753 Win=64128 Len=0"
"12717","14731.392426","52.137.108.250","10.0.19.14","TCP","60","443  >  62465 [ACK] Seq=4508 Ack=1824 Win=64128 Len=0"
"12718","14731.392554","52.137.108.250","10.0.19.14","TCP","60","443  >  62465 [ACK] Seq=4508 Ack=3185 Win=64128 Len=0"
"12719","14731.392554","52.137.108.250","10.0.19.14","TCP","60","443  >  62465 [ACK] Seq=4508 Ack=4546 Win=63616 Len=0"
"12720","14731.392631","52.137.108.250","10.0.19.14","TCP","60","443  >  62465 [ACK] Seq=4508 Ack=5907 Win=64128 Len=0"
"12721","14731.392743","52.137.108.250","10.0.19.14","TCP","60","443  >  62465 [ACK] Seq=4508 Ack=6169 Win=64128 Len=0"
"12722","14731.494972","52.137.108.250","10.0.19.14","TCP","1415","443  >  62465 [ACK] Seq=4508 Ack=6169 Win=64128 Len=1361 [TCP segment of a reassembled PDU]"
"12723","14731.495005","10.0.19.14","52.137.108.250","TCP","60","62465  >  443 [ACK] Seq=6207 Ack=5869 Win=131840 Len=0"
"12724","14731.498131","52.137.108.250","10.0.19.14","TLSv1.2","1415","Application Data, Application Data"
